"env_step","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - _step","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - _step__MIN","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - _step__MAX","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - test_returned_episode_returns","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - test_returned_episode_returns__MIN","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - test_returned_episode_returns__MAX"
"262144","64","64","64","0.550000011920929","0.550000011920929","0.550000011920929"
"266240","65","65","65","0.550000011920929","0.550000011920929","0.550000011920929"
"270336","66","66","66","0.550000011920929","0.550000011920929","0.550000011920929"
"274432","67","67","67","0.550000011920929","0.550000011920929","0.550000011920929"
"278528","68","68","68","0.550000011920929","0.550000011920929","0.550000011920929"
"282624","69","69","69","0.550000011920929","0.550000011920929","0.550000011920929"
"286720","70","70","70","0.550000011920929","0.550000011920929","0.550000011920929"
"290816","71","71","71","0.550000011920929","0.550000011920929","0.550000011920929"
"294912","72","72","72","0.550000011920929","0.550000011920929","0.550000011920929"
"299008","73","73","73","0.550000011920929","0.550000011920929","0.550000011920929"
"303104","74","74","74","0.550000011920929","0.550000011920929","0.550000011920929"
"307200","75","75","75","0.550000011920929","0.550000011920929","0.550000011920929"
"311296","76","76","76","0.550000011920929","0.550000011920929","0.550000011920929"
"315392","77","77","77","0.550000011920929","0.550000011920929","0.550000011920929"
"319488","78","78","78","0.550000011920929","0.550000011920929","0.550000011920929"
"323584","79","79","79","0.550000011920929","0.550000011920929","0.550000011920929"
"327680","80","80","80","0.550000011920929","0.550000011920929","0.550000011920929"
"331776","81","81","81","0.550000011920929","0.550000011920929","0.550000011920929"
"335872","82","82","82","0.550000011920929","0.550000011920929","0.550000011920929"
"339968","83","83","83","0.550000011920929","0.550000011920929","0.550000011920929"
"344064","84","84","84","0.550000011920929","0.550000011920929","0.550000011920929"
"348160","85","85","85","0.550000011920929","0.550000011920929","0.550000011920929"
"352256","86","86","86","0.550000011920929","0.550000011920929","0.550000011920929"
"356352","87","87","87","0.550000011920929","0.550000011920929","0.550000011920929"
"360448","88","88","88","0.550000011920929","0.550000011920929","0.550000011920929"
"364544","89","89","89","0.550000011920929","0.550000011920929","0.550000011920929"
"368640","90","90","90","0.550000011920929","0.550000011920929","0.550000011920929"
"372736","91","91","91","0.550000011920929","0.550000011920929","0.550000011920929"
"376832","92","92","92","0.550000011920929","0.550000011920929","0.550000011920929"
"380928","93","93","93","0.550000011920929","0.550000011920929","0.550000011920929"
"385024","94","94","94","0.550000011920929","0.550000011920929","0.550000011920929"
"389120","95","95","95","0.550000011920929","0.550000011920929","0.550000011920929"
"393216","96","96","96","0.550000011920929","0.550000011920929","0.550000011920929"
"397312","97","97","97","0.550000011920929","0.550000011920929","0.550000011920929"
"401408","98","98","98","0.550000011920929","0.550000011920929","0.550000011920929"
"405504","99","99","99","0.550000011920929","0.550000011920929","0.550000011920929"
"409600","100","100","100","0.550000011920929","0.550000011920929","0.550000011920929"
"413696","101","101","101","0.550000011920929","0.550000011920929","0.550000011920929"
"417792","102","102","102","0.550000011920929","0.550000011920929","0.550000011920929"
"421888","103","103","103","0.550000011920929","0.550000011920929","0.550000011920929"
"425984","104","104","104","0.550000011920929","0.550000011920929","0.550000011920929"
"430080","105","105","105","0.550000011920929","0.550000011920929","0.550000011920929"
"434176","106","106","106","0.550000011920929","0.550000011920929","0.550000011920929"
"438272","107","107","107","0.550000011920929","0.550000011920929","0.550000011920929"
"442368","108","108","108","0.550000011920929","0.550000011920929","0.550000011920929"
"446464","109","109","109","0.550000011920929","0.550000011920929","0.550000011920929"
"450560","110","110","110","0.550000011920929","0.550000011920929","0.550000011920929"
"454656","111","111","111","0.550000011920929","0.550000011920929","0.550000011920929"
"458752","112","112","112","0.550000011920929","0.550000011920929","0.550000011920929"
"462848","113","113","113","0.550000011920929","0.550000011920929","0.550000011920929"
"466944","114","114","114","0.550000011920929","0.550000011920929","0.550000011920929"
"471040","115","115","115","0.550000011920929","0.550000011920929","0.550000011920929"
"475136","116","116","116","0.550000011920929","0.550000011920929","0.550000011920929"
"479232","117","117","117","0.550000011920929","0.550000011920929","0.550000011920929"
"483328","118","118","118","0.550000011920929","0.550000011920929","0.550000011920929"
"487424","119","119","119","0.550000011920929","0.550000011920929","0.550000011920929"
"491520","120","120","120","0.550000011920929","0.550000011920929","0.550000011920929"
"495616","121","121","121","0.550000011920929","0.550000011920929","0.550000011920929"
"499712","122","122","122","0.550000011920929","0.550000011920929","0.550000011920929"
"503808","123","123","123","0.550000011920929","0.550000011920929","0.550000011920929"
"507904","124","124","124","0.550000011920929","0.550000011920929","0.550000011920929"
"512000","125","125","125","0.550000011920929","0.550000011920929","0.550000011920929"
"516096","126","126","126","0.550000011920929","0.550000011920929","0.550000011920929"
"520192","127","127","127","0.550000011920929","0.550000011920929","0.550000011920929"
"524288","128","128","128","0.550000011920929","0.550000011920929","0.550000011920929"
"528384","129","129","129","0.550000011920929","0.550000011920929","0.550000011920929"
"532480","130","130","130","0.550000011920929","0.550000011920929","0.550000011920929"
"536576","131","131","131","0.550000011920929","0.550000011920929","0.550000011920929"
"540672","132","132","132","0.550000011920929","0.550000011920929","0.550000011920929"
"544768","133","133","133","0.550000011920929","0.550000011920929","0.550000011920929"
"548864","134","134","134","0.550000011920929","0.550000011920929","0.550000011920929"
"552960","135","135","135","0.550000011920929","0.550000011920929","0.550000011920929"
"557056","136","136","136","0.550000011920929","0.550000011920929","0.550000011920929"
"561152","137","137","137","0.550000011920929","0.550000011920929","0.550000011920929"
"565248","138","138","138","0.550000011920929","0.550000011920929","0.550000011920929"
"569344","139","139","139","0.550000011920929","0.550000011920929","0.550000011920929"
"573440","140","140","140","0.550000011920929","0.550000011920929","0.550000011920929"
"577536","141","141","141","0.550000011920929","0.550000011920929","0.550000011920929"
"581632","142","142","142","0.550000011920929","0.550000011920929","0.550000011920929"
"585728","143","143","143","0.550000011920929","0.550000011920929","0.550000011920929"
"589824","144","144","144","0.550000011920929","0.550000011920929","0.550000011920929"
"593920","145","145","145","0.550000011920929","0.550000011920929","0.550000011920929"
"598016","146","146","146","0.550000011920929","0.550000011920929","0.550000011920929"
"602112","147","147","147","0.550000011920929","0.550000011920929","0.550000011920929"
"606208","148","148","148","0.550000011920929","0.550000011920929","0.550000011920929"
"610304","149","149","149","0.550000011920929","0.550000011920929","0.550000011920929"
"614400","150","150","150","0.550000011920929","0.550000011920929","0.550000011920929"
"618496","151","151","151","0.550000011920929","0.550000011920929","0.550000011920929"
"622592","152","152","152","0.550000011920929","0.550000011920929","0.550000011920929"
"626688","153","153","153","0.550000011920929","0.550000011920929","0.550000011920929"
"630784","154","154","154","0.550000011920929","0.550000011920929","0.550000011920929"
"634880","155","155","155","0.550000011920929","0.550000011920929","0.550000011920929"
"638976","156","156","156","0.550000011920929","0.550000011920929","0.550000011920929"
"643072","157","157","157","0.550000011920929","0.550000011920929","0.550000011920929"
"647168","158","158","158","0.550000011920929","0.550000011920929","0.550000011920929"
"651264","159","159","159","0.550000011920929","0.550000011920929","0.550000011920929"
"655360","160","160","160","0.550000011920929","0.550000011920929","0.550000011920929"
"659456","161","161","161","0.550000011920929","0.550000011920929","0.550000011920929"
"663552","162","162","162","0.550000011920929","0.550000011920929","0.550000011920929"
"667648","163","163","163","0.550000011920929","0.550000011920929","0.550000011920929"
"671744","164","164","164","0.550000011920929","0.550000011920929","0.550000011920929"
"675840","165","165","165","0.550000011920929","0.550000011920929","0.550000011920929"
"679936","166","166","166","0.550000011920929","0.550000011920929","0.550000011920929"
"684032","167","167","167","0.550000011920929","0.550000011920929","0.550000011920929"
"688128","168","168","168","0.550000011920929","0.550000011920929","0.550000011920929"
"692224","169","169","169","0.550000011920929","0.550000011920929","0.550000011920929"
"696320","170","170","170","0.550000011920929","0.550000011920929","0.550000011920929"
"700416","171","171","171","0.550000011920929","0.550000011920929","0.550000011920929"
"704512","172","172","172","0.550000011920929","0.550000011920929","0.550000011920929"
"708608","173","173","173","0.550000011920929","0.550000011920929","0.550000011920929"
"712704","174","174","174","0.550000011920929","0.550000011920929","0.550000011920929"
"716800","175","175","175","0.550000011920929","0.550000011920929","0.550000011920929"
"720896","176","176","176","0.550000011920929","0.550000011920929","0.550000011920929"
"724992","177","177","177","0.550000011920929","0.550000011920929","0.550000011920929"
"729088","178","178","178","0.550000011920929","0.550000011920929","0.550000011920929"
"733184","179","179","179","0.550000011920929","0.550000011920929","0.550000011920929"
"737280","180","180","180","0.550000011920929","0.550000011920929","0.550000011920929"
"741376","181","181","181","0.550000011920929","0.550000011920929","0.550000011920929"
"745472","182","182","182","0.550000011920929","0.550000011920929","0.550000011920929"
"749568","183","183","183","0.550000011920929","0.550000011920929","0.550000011920929"
"753664","184","184","184","0.550000011920929","0.550000011920929","0.550000011920929"
"757760","185","185","185","0.550000011920929","0.550000011920929","0.550000011920929"
"761856","186","186","186","0.550000011920929","0.550000011920929","0.550000011920929"
"765952","187","187","187","0.550000011920929","0.550000011920929","0.550000011920929"
"770048","188","188","188","0.550000011920929","0.550000011920929","0.550000011920929"
"774144","189","189","189","0.550000011920929","0.550000011920929","0.550000011920929"
"778240","190","190","190","0.550000011920929","0.550000011920929","0.550000011920929"
"782336","191","191","191","0.550000011920929","0.550000011920929","0.550000011920929"
"786432","192","192","192","0.550000011920929","0.550000011920929","0.550000011920929"
"790528","193","193","193","0.550000011920929","0.550000011920929","0.550000011920929"
"794624","194","194","194","0.550000011920929","0.550000011920929","0.550000011920929"
"798720","195","195","195","0.550000011920929","0.550000011920929","0.550000011920929"
"802816","196","196","196","0.550000011920929","0.550000011920929","0.550000011920929"
"806912","197","197","197","0.550000011920929","0.550000011920929","0.550000011920929"
"811008","198","198","198","0.550000011920929","0.550000011920929","0.550000011920929"
"815104","199","199","199","0.550000011920929","0.550000011920929","0.550000011920929"
"819200","200","200","200","0.550000011920929","0.550000011920929","0.550000011920929"
"823296","201","201","201","0.550000011920929","0.550000011920929","0.550000011920929"
"827392","202","202","202","0.550000011920929","0.550000011920929","0.550000011920929"
"831488","203","203","203","0.550000011920929","0.550000011920929","0.550000011920929"
"835584","204","204","204","0.550000011920929","0.550000011920929","0.550000011920929"
"839680","205","205","205","0.550000011920929","0.550000011920929","0.550000011920929"
"843776","206","206","206","0.550000011920929","0.550000011920929","0.550000011920929"
"847872","207","207","207","0.550000011920929","0.550000011920929","0.550000011920929"
"851968","208","208","208","0.550000011920929","0.550000011920929","0.550000011920929"
"856064","209","209","209","0.550000011920929","0.550000011920929","0.550000011920929"
"860160","210","210","210","0.550000011920929","0.550000011920929","0.550000011920929"
"864256","211","211","211","0.550000011920929","0.550000011920929","0.550000011920929"
"868352","212","212","212","0.550000011920929","0.550000011920929","0.550000011920929"
"872448","213","213","213","0.550000011920929","0.550000011920929","0.550000011920929"
"876544","214","214","214","0.550000011920929","0.550000011920929","0.550000011920929"
"880640","215","215","215","0.550000011920929","0.550000011920929","0.550000011920929"
"884736","216","216","216","0.550000011920929","0.550000011920929","0.550000011920929"
"888832","217","217","217","0.550000011920929","0.550000011920929","0.550000011920929"
"892928","218","218","218","0.550000011920929","0.550000011920929","0.550000011920929"
"897024","219","219","219","0.550000011920929","0.550000011920929","0.550000011920929"
"901120","220","220","220","0.550000011920929","0.550000011920929","0.550000011920929"
"905216","221","221","221","0.550000011920929","0.550000011920929","0.550000011920929"
"909312","222","222","222","0.550000011920929","0.550000011920929","0.550000011920929"
"913408","223","223","223","0.550000011920929","0.550000011920929","0.550000011920929"
"917504","224","224","224","0.550000011920929","0.550000011920929","0.550000011920929"
"921600","225","225","225","0.550000011920929","0.550000011920929","0.550000011920929"
"925696","226","226","226","0.550000011920929","0.550000011920929","0.550000011920929"
"929792","227","227","227","0.550000011920929","0.550000011920929","0.550000011920929"
"933888","228","228","228","0.550000011920929","0.550000011920929","0.550000011920929"
"937984","229","229","229","0.550000011920929","0.550000011920929","0.550000011920929"
"942080","230","230","230","0.550000011920929","0.550000011920929","0.550000011920929"
"946176","231","231","231","0.550000011920929","0.550000011920929","0.550000011920929"
"950272","232","232","232","0.550000011920929","0.550000011920929","0.550000011920929"
"954368","233","233","233","0.550000011920929","0.550000011920929","0.550000011920929"
"958464","234","234","234","0.550000011920929","0.550000011920929","0.550000011920929"
"962560","235","235","235","0.550000011920929","0.550000011920929","0.550000011920929"
"966656","236","236","236","0.550000011920929","0.550000011920929","0.550000011920929"
"970752","237","237","237","0.550000011920929","0.550000011920929","0.550000011920929"
"974848","238","238","238","0.550000011920929","0.550000011920929","0.550000011920929"
"978944","239","239","239","0.550000011920929","0.550000011920929","0.550000011920929"
"983040","240","240","240","0.550000011920929","0.550000011920929","0.550000011920929"
"987136","241","241","241","0.550000011920929","0.550000011920929","0.550000011920929"
"991232","242","242","242","0.550000011920929","0.550000011920929","0.550000011920929"
"995328","243","243","243","0.550000011920929","0.550000011920929","0.550000011920929"
"999424","244","244","244","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1003520","245","245","245","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1007616","246","246","246","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1011712","247","247","247","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1015808","248","248","248","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1019904","249","249","249","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1024000","250","250","250","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1028096","251","251","251","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1032192","252","252","252","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1036288","253","253","253","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1040384","254","254","254","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1044480","255","255","255","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1048576","256","256","256","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1052672","257","257","257","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1056768","258","258","258","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1060864","259","259","259","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1064960","260","260","260","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1069056","261","261","261","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1073152","262","262","262","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1077248","263","263","263","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1081344","264","264","264","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1085440","265","265","265","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1089536","266","266","266","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1093632","267","267","267","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1097728","268","268","268","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1101824","269","269","269","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1105920","270","270","270","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1110016","271","271","271","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1114112","272","272","272","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1118208","273","273","273","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1122304","274","274","274","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1126400","275","275","275","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1130496","276","276","276","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1134592","277","277","277","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1138688","278","278","278","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1142784","279","279","279","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1146880","280","280","280","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1150976","281","281","281","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1155072","282","282","282","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1159168","283","283","283","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1163264","284","284","284","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1167360","285","285","285","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1171456","286","286","286","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1175552","287","287","287","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1179648","288","288","288","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1183744","289","289","289","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1187840","290","290","290","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1191936","291","291","291","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1196032","292","292","292","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1200128","293","293","293","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1204224","294","294","294","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1208320","295","295","295","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1212416","296","296","296","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1216512","297","297","297","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1220608","298","298","298","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1224704","299","299","299","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1228800","300","300","300","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1232896","301","301","301","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1236992","302","302","302","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1241088","303","303","303","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1245184","304","304","304","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1249280","305","305","305","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1253376","306","306","306","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1257472","307","307","307","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1261568","308","308","308","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1265664","309","309","309","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1269760","310","310","310","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1273856","311","311","311","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1277952","312","312","312","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1282048","313","313","313","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1286144","314","314","314","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1290240","315","315","315","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1294336","316","316","316","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1298432","317","317","317","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1302528","318","318","318","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1306624","319","319","319","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1310720","320","320","320","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1314816","321","321","321","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1318912","322","322","322","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1323008","323","323","323","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1327104","324","324","324","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1331200","325","325","325","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1335296","326","326","326","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1339392","327","327","327","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1343488","328","328","328","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1347584","329","329","329","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1351680","330","330","330","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1355776","331","331","331","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1359872","332","332","332","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1363968","333","333","333","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1368064","334","334","334","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1372160","335","335","335","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1376256","336","336","336","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1380352","337","337","337","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1384448","338","338","338","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1388544","339","339","339","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1392640","340","340","340","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1396736","341","341","341","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1400832","342","342","342","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1404928","343","343","343","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1409024","344","344","344","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1413120","345","345","345","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1417216","346","346","346","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1421312","347","347","347","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1425408","348","348","348","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1429504","349","349","349","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1433600","350","350","350","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1437696","351","351","351","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1441792","352","352","352","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1445888","353","353","353","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1449984","354","354","354","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1454080","355","355","355","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1458176","356","356","356","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1462272","357","357","357","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1466368","358","358","358","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1470464","359","359","359","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1474560","360","360","360","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1478656","361","361","361","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1482752","362","362","362","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1486848","363","363","363","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1490944","364","364","364","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1495040","365","365","365","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1499136","366","366","366","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1503232","367","367","367","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1507328","368","368","368","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1511424","369","369","369","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1515520","370","370","370","0.5306122303009033","0.5306122303009033","0.5306122303009033"
"1519616","371","371","371","0.5306122303009033","0.5306122303009033","0.5306122303009033"
